duration,director_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes,user_critic_ratio
98.0,23.0,7434726.0,Harley Davidson and the Marlboro Man,14473,3671,2.0,USA,R,23000000.0,1991.0,6.0,0,
111.0,105.0,6109075.0,Coco Before Chanel,32003,735,1.0,France,G,19430000.0,2009.0,6.7,0,
100.0,350.0,2708188.0,Chéri,8924,365,1.0,UK,R,23000000.0,2009.0,6.2,0,
141.0,300.0,16123851.0,Vanity Fair,17373,1618,2.0,USA,G,23000000.0,2004.0,6.2,767,
114.0,101.0,71975611.0,1408,209396,214,0.0,USA,G,25000000.0,2007.0,6.8,11000,
96.0,0.0,38119483.0,Spaceballs,136667,2936,2.0,USA,PG,22700000.0,1987.0,7.1,13000,
111.0,0.0,4190530.0,The Water Diviner,53341,1795,0.0,Other,R,22500000.0,2014.0,7.1,18000,
127.0,109.0,217631306.0,Ghost,154199,3100,0.0,USA,G,22000000.0,1990.0,7.0,0,0.3055555555555556
107.0,101.0,176483808.0,There's Something About Mary,247289,4664,1.0,USA,R,23000000.0,1998.0,7.1,0,0.27986906710310966
97.0,11.0,144833357.0,The Santa Clause,64742,2790,0.0,USA,PG,22000000.0,1994.0,6.4,0,0.5765765765765766
127.0,102.0,75597042.0,The Rookie,26434,6657,0.0,USA,G,20000000.0,2002.0,7.0,0,
110.0,99.0,90636983.0,The Game Plan,44021,15170,0.0,USA,PG,22000000.0,2007.0,6.2,0,
135.0,16000.0,70960517.0,The Bridges of Madison County,54631,27237,0.0,USA,G,35000000.0,1995.0,7.5,0,
84.0,42.0,55762229.0,The Animal,47383,1203,1.0,USA,G,22000000.0,2001.0,4.8,1000,
122.0,529.0,54235441.0,The Hundred-Foot Journey,52894,1484,3.0,USA,PG,22000000.0,2014.0,7.3,55000,
114.0,34.0,50728000.0,The Net,48909,1725,0.0,USA,G,22000000.0,1995.0,5.8,0,
132.0,24.0,40270895.0,I Am Sam,121937,3152,0.0,USA,G,22000000.0,2001.0,7.6,15000,
170.0,25.0,59696176.0,Son of God,15448,775,1.0,USA,G,22000000.0,2014.0,5.6,15000,
133.0,235.0,51483949.0,Underworld,208092,1777,0.0,UK,R,22000000.0,2003.0,7.0,0,
112.0,101.0,36020063.0,Derailed,62584,2019,2.0,USA,R,22000000.0,2005.0,6.6,0,
108.0,0.0,33313582.0,The Informant!,52888,16031,1.0,USA,R,21000000.0,2009.0,6.5,0,
115.0,0.0,25842000.0,Shadowlands,13455,13619,0.0,UK,PG,22000000.0,1993.0,7.4,2000,
83.0,2.0,22264487.0,Deuce Bigalow: European Gigolo,41239,1729,0.0,USA,R,22000000.0,2005.0,4.6,887,
105.0,31.0,30659817.0,Delivery Man,59805,1006,10.0,USA,G,26000000.0,2013.0,6.4,0,
96.0,221.0,19351569.0,Saving Silverman,33287,664,1.0,USA,G,22000000.0,2001.0,5.9,739,
94.0,42.0,49002815.0,Diary of a Wimpy Kid: Dog Days,15665,3153,2.0,USA,PG,22000000.0,2012.0,6.4,0,
142.0,0.0,19283782.0,Summer of Sam,31227,5386,0.0,USA,R,22000000.0,1999.0,6.6,0,
104.0,0.0,30059386.0,Jay and Silent Bob Strike Back,128593,11632,5.0,USA,R,22000000.0,2001.0,6.9,0,
106.0,12.0,17951431.0,The Glass House,25462,4239,1.0,USA,G,30000000.0,2001.0,5.8,804,
106.0,1000.0,29997095.0,"Hail, Caesar!",60926,38494,5.0,UK,G,22000000.0,2016.0,6.4,23000,
98.0,4.0,14252830.0,Josie and the Pussycats,18900,3769,0.0,Canada,G,22000000.0,2001.0,5.3,0,
100.0,39.0,19783777.0,Homefront,82804,39989,1.0,USA,R,22000000.0,2013.0,6.5,15000,
95.0,34.0,13555988.0,The Little Vampire,7242,2216,1.0,Germany,PG,22000000.0,2000.0,5.7,0,
107.0,737.0,12784713.0,I Heart Huckabees,56813,8094,11.0,USA,R,22000000.0,2004.0,6.7,0,
104.0,87.0,10696210.0,RoboCop 3,35018,3148,0.0,USA,G,23500000.0,1993.0,3.9,716,
104.0,53.0,5974653.0,Megiddo: The Omega Code 2,2253,4221,0.0,USA,G,22000000.0,2001.0,4.1,158,
77.0,37.0,9694105.0,Dudley Do-Right,8176,5568,0.0,USA,PG,22000000.0,1999.0,3.8,272,
96.0,11.0,16027866.0,The Transporter Refueled,26767,1411,0.0,France,G,25000000.0,2015.0,5.1,0,
145.0,719.0,4398392.0,Black Book,59507,2590,1.0,Other,R,21000000.0,2006.0,7.8,0,
116.0,13.0,1050445.0,Joyeux Noel,21394,773,0.0,France,G,22000000.0,2005.0,7.8,11000,
100.0,21.0,13746550.0,Hit and Run,29322,15922,5.0,USA,R,2000000.0,2012.0,6.1,0,
104.0,144.0,20668843.0,Mad Money,16831,2453,3.0,USA,G,22000000.0,2008.0,5.8,687,
92.0,17.0,2963012.0,Before I Go to Sleep,48873,14617,1.0,UK,R,22000000.0,2014.0,6.3,11000,
105.0,43.0,1796024.0,Stone,34985,37766,1.0,USA,R,22000000.0,2010.0,5.4,0,
120.0,2.0,634277.0,Molière,5166,1651,1.0,France,G,16000000.0,2007.0,7.3,815,
116.0,108.0,11326836.0,Out of the Furnace,83171,24134,0.0,USA,R,22000000.0,2013.0,6.8,17000,
119.0,209.0,49024969.0,Michael Clayton,133367,3284,0.0,USA,R,25000000.0,2007.0,7.3,0,
101.0,88.0,22294341.0,My Fellow Americans,12278,4629,3.0,USA,G,21500000.0,1996.0,6.5,758,
117.0,89.0,24362501.0,Arlington Road,69980,13576,1.0,USA,R,21500000.0,1999.0,7.2,0,
112.0,11000.0,16684352.0,To Rome with Love,67893,1205,0.0,USA,R,17000000.0,2012.0,6.3,18000,
136.0,16000.0,46700000.0,Firefox,19832,16805,1.0,USA,PG,21000000.0,1982.0,5.9,0,
81.0,406.0,52008288.0,South Park: Bigger Longer & Uncut,162037,3003,1.0,USA,R,21000000.0,1999.0,7.8,0,
87.0,0.0,8579684.0,Death at a Funeral,89547,24324,0.0,USA,R,9000000.0,2007.0,7.4,0,
96.0,8.0,42660000.0,Teenage Mutant Ninja Turtles III,25086,1254,0.0,USA,PG,17000000.0,1993.0,4.8,1000,
106.0,48.0,40219708.0,Hardball,22649,18630,3.0,USA,G,21000000.0,2001.0,6.3,0,
122.0,737.0,132088910.0,Silver Linings Playbook,533607,72115,0.0,USA,R,21000000.0,2012.0,7.8,117000,0.7789017341040463
123.0,98.0,36581633.0,Freedom Writers,52533,3994,1.0,Germany,G,21000000.0,2007.0,7.5,10000,
92.0,255.0,25296447.0,The Transporter,237248,27572,0.0,France,G,21000000.0,2002.0,6.8,0,
110.0,65.0,24848292.0,Never Back Down,80556,4089,1.0,USA,G,20000000.0,2008.0,6.6,0,
104.0,52.0,17757087.0,The Rage: Carrie 2,13065,3162,1.0,USA,R,21000000.0,1999.0,4.6,897,
98.0,0.0,9430988.0,Away We Go,45992,1997,2.0,USA,R,17000000.0,2009.0,7.1,7000,
120.0,0.0,16284360.0,Swing Vote,15079,6212,1.0,USA,G,21000000.0,2008.0,6.1,1000,
112.0,52.0,6830957.0,Moonlight Mile,11983,16692,3.0,USA,G,21000000.0,2002.0,6.7,365,
127.0,140.0,24104113.0,Tinker Tailor Soldier Spy,149066,46241,1.0,France,R,20000000.0,2011.0,7.1,24000,
102.0,18.0,15593.0,Molly,2295,1562,1.0,USA,G,21000000.0,1999.0,5.8,284,
91.0,0.0,958319.0,The Beaver,39764,34705,0.0,USA,G,21000000.0,2011.0,6.7,17000,
114.0,19.0,69700000.0,The Best Little Whorehouse in Texas,7748,3688,2.0,USA,R,35000000.0,1982.0,5.8,0,
115.0,0.0,2840417.0,eXistenZ,77493,2990,0.0,Canada,R,31000000.0,1999.0,6.8,6000,
115.0,14000.0,242374454.0,Raiders of the Lost Ark,661017,12906,1.0,USA,PG,18000000.0,1981.0,8.5,16000,0.3035019455252918
120.0,0.0,173585516.0,Home Alone 2: Lost in New York,200077,7860,2.0,USA,PG,18000000.0,1992.0,6.6,0,0.19576719576719576
90.0,2.0,20259297.0,Pulse,24969,19952,0.0,USA,G,20000000.0,2006.0,4.7,0,
100.0,12000.0,153665036.0,Beverly Hills Cop II,84824,4121,1.0,USA,R,28000000.0,1987.0,6.4,0,0.5263157894736842
105.0,163.0,132541238.0,Bringing Down the House,30058,2505,2.0,USA,G,33000000.0,2003.0,5.5,800,
138.0,438.0,130727000.0,The Silence of the Lambs,887467,13184,0.0,USA,R,19000000.0,1991.0,8.6,40000,0.2019650655021834
94.0,122.0,121697350.0,Wayne's World,114610,4263,2.0,USA,G,20000000.0,1992.0,7.0,0,0.3465909090909091
101.0,79.0,117224271.0,Jackass 3D,47794,1787,1.0,USA,R,20000000.0,2010.0,7.1,0,
91.0,67.0,94497271.0,Beverly Hills Chihuahua,17829,4729,1.0,USA,PG,20000000.0,2008.0,3.7,0,
112.0,0.0,137387272.0,The Conjuring,300110,9049,0.0,USA,R,20000000.0,2013.0,7.5,131000,0.6332094175960347
95.0,32.0,82301521.0,Are We There Yet?,22679,3558,2.0,USA,PG,32000000.0,2005.0,4.6,773,
100.0,265.0,84518155.0,Tammy,35965,2654,0.0,USA,R,20000000.0,2014.0,4.9,11000,
108.0,0.0,81257845.0,School of Rock,210680,4403,1.0,USA,G,35000000.0,2003.0,7.1,0,
101.0,545.0,70360285.0,Mortal Kombat,81783,3816,0.0,USA,G,18000000.0,1995.0,5.8,0,
109.0,322.0,69148997.0,White Chicks,98794,6313,4.0,USA,G,37000000.0,2004.0,5.4,0,
115.0,729.0,82624961.0,The Descendants,205284,9578,0.0,USA,R,20000000.0,2011.0,7.3,22000,
117.0,99.0,67325559.0,Holes,58222,1293,0.0,USA,PG,20000000.0,2003.0,7.1,0,
107.0,30.0,62933793.0,The Last Song,62421,2341,1.0,USA,PG,20000000.0,2010.0,5.8,10000,
134.0,0.0,56667870.0,12 Years a Slave,439176,4251,0.0,USA,R,20000000.0,2013.0,8.1,83000,
118.0,30.0,56398162.0,Drumline,28649,2390,0.0,USA,G,20000000.0,2002.0,5.7,2000,
121.0,0.0,60072596.0,Why Did I Get Married Too?,7664,6657,8.0,USA,G,20000000.0,2010.0,4.4,0,
105.0,13000.0,56362352.0,Edward Scissorhands,357581,42330,0.0,USA,G,20000000.0,1990.0,7.9,16000,
110.0,17.0,56154094.0,Me Before You,44723,21852,0.0,UK,G,20000000.0,2016.0,7.6,51000,
114.0,0.0,65623128.0,Madea's Witness Protection,7354,2753,5.0,USA,G,20000000.0,2012.0,4.8,0,
100.0,24.0,55461307.0,Bad Moms,4654,18786,9.0,USA,R,20000000.0,2016.0,6.7,18000,
85.0,64.0,48546578.0,Date Movie,50415,6539,0.0,USA,G,20000000.0,2006.0,2.7,806,
72.0,2.0,48423368.0,Return to Never Land,13324,3402,1.0,USA,G,20000000.0,2002.0,5.8,302,
128.0,151.0,52066000.0,Selma,61114,3869,0.0,UK,G,20000000.0,2014.0,7.5,22000,
72.0,0.0,47887943.0,The Jungle Book 2,11634,4480,0.0,USA,G,20000000.0,2003.0,5.4,227,
89.0,19.0,46363118.0,Boogeyman,25960,1383,0.0,USA,G,20000000.0,2005.0,4.1,1000,
96.0,9.0,47852604.0,Premonition,62364,1825,0.0,USA,G,20000000.0,2007.0,5.9,0,
77.0,25.0,45542421.0,The Tigger Movie,13319,575,0.0,USA,G,30000000.0,2000.0,6.3,347,
111.0,132.0,42652003.0,Max,18915,2851,0.0,USA,PG,20000000.0,2015.0,6.8,33000,
93.0,82.0,39737645.0,Epic Movie,89687,4293,11.0,USA,G,20000000.0,2007.0,2.3,0,
128.0,310.0,44988180.0,Spotlight,195333,1058,2.0,USA,R,20000000.0,2015.0,8.1,80000,
110.0,119.0,39263506.0,Lakeview Terrace,40469,2382,1.0,USA,G,22000000.0,2008.0,6.1,0,
137.0,70.0,39143839.0,The Grudge 2,38658,5746,0.0,USA,G,20000000.0,2006.0,5.0,930,
124.0,8.0,37672350.0,How Stella Got Her Groove Back,5427,1660,1.0,USA,R,20000000.0,1998.0,5.5,0,
93.0,12.0,38037513.0,Bill & Ted's Bogus Journey,49680,20188,2.0,USA,PG,20000000.0,1991.0,6.2,0,
115.0,272.0,37442180.0,Man of the Year,28005,52571,1.0,USA,G,20000000.0,2006.0,6.2,0,
105.0,210.0,35596227.0,The American,79461,1454,1.0,USA,R,20000000.0,2010.0,6.3,10000,
127.0,16.0,35422828.0,Selena,19126,1735,1.0,USA,PG,20000000.0,1997.0,6.7,0,
82.0,82.0,36658108.0,Vampires Suck,39095,2898,7.0,USA,G,20000000.0,2010.0,3.5,16000,
143.0,0.0,34300771.0,Babel,243799,11248,3.0,France,R,25000000.0,2006.0,7.5,0,
103.0,189.0,34290142.0,This Is Where I Leave You,54242,4662,8.0,USA,R,19800000.0,2014.0,6.6,14000,
104.0,53.0,33422556.0,Doubt,99236,33903,0.0,USA,G,20000000.0,2008.0,7.5,0,
98.0,406.0,32774834.0,Team America: World Police,136048,2609,5.0,USA,R,30000000.0,2004.0,7.2,0,
92.0,34.0,34334256.0,Texas Chainsaw 3D,35131,1945,0.0,USA,R,11000000.0,2013.0,4.8,16000,
123.0,36.0,32051917.0,Copycat,42315,12338,0.0,USA,R,20000000.0,1995.0,6.6,0,
88.0,92.0,32014289.0,Scary Movie 5,50337,34319,8.0,USA,G,20000000.0,2013.0,3.5,13000,
128.0,835.0,31838002.0,Milk,136673,13189,1.0,USA,R,20000000.0,2008.0,7.6,10000,
107.0,58.0,36874745.0,Risen,12276,389,2.0,USA,G,20000000.0,2016.0,6.3,21000,
91.0,17.0,30079316.0,Ghost Ship,75920,1083,0.0,USA,R,35000000.0,2002.0,5.5,0,
90.0,12.0,35033759.0,A Very Harold & Kumar 3D Christmas,55008,2462,4.0,USA,R,19000000.0,2011.0,6.3,21000,
115.0,39.0,29753944.0,Wild Things,90677,14275,3.0,USA,R,20000000.0,1998.0,6.5,0,
113.0,108.0,31146570.0,The Debt,55441,1136,3.0,USA,R,20000000.0,2010.0,6.9,0,
113.0,350.0,27277055.0,High Fidelity,143137,3141,0.0,UK,R,20000000.0,2000.0,7.6,10000,
87.0,2.0,26876529.0,One Missed Call,26624,1834,1.0,Other,G,27000000.0,2008.0,3.9,0,
101.0,154.0,53146000.0,Eye for an Eye,9845,3174,1.0,USA,R,20000000.0,1996.0,6.1,613,
111.0,79.0,30028592.0,The Bank Job,152247,27755,0.0,UK,R,20000000.0,2008.0,7.3,0,
108.0,1000.0,34126138.0,Eternal Sunshine of the Spotless Mind,666937,19364,1.0,USA,R,20000000.0,2004.0,8.3,52000,
105.0,99.0,25677801.0,You Again,41273,4813,6.0,USA,PG,20000000.0,2010.0,5.8,0,
109.0,453.0,26415649.0,Street Kings,94892,33878,4.0,USA,R,20000000.0,2008.0,6.8,0,
109.0,1000.0,26003149.0,The World's End,185587,278,6.0,UK,R,20000000.0,2013.0,7.0,49000,
99.0,26.0,25584685.0,Nancy Drew,15877,3327,5.0,USA,PG,20000000.0,2007.0,5.9,590,
98.0,35.0,29975979.0,Daybreakers,105797,189,0.0,Other,R,20000000.0,2009.0,6.5,0,
104.0,14.0,31584722.0,She's Out of My League,101730,5707,1.0,USA,R,20000000.0,2010.0,6.4,0,
109.0,15.0,23179303.0,Monte Carlo,32951,4257,3.0,Other,PG,20000000.0,2011.0,5.8,6000,
75.0,19.0,23078294.0,Stay Alive,25870,3590,0.0,USA,G,9000000.0,2006.0,5.1,0,
119.0,23.0,21413105.0,Quigley Down Under,15230,45841,1.0,Other,G,20000000.0,1990.0,6.8,0,
90.0,0.0,25077977.0,Alpha and Omega,10986,2486,0.0,USA,PG,20000000.0,2010.0,5.3,0,
97.0,212.0,23292105.0,The Covenant,39541,3261,0.0,USA,G,20000000.0,2006.0,5.3,3000,
89.0,0.0,20916309.0,Shorts,5332,88422,4.0,USA,PG,40000000.0,2009.0,4.9,431,
106.0,835.0,21200000.0,To Die For,34774,3598,0.0,USA,R,20000000.0,1995.0,6.8,1000,
96.0,24.0,28876924.0,Nerve,4303,1780,0.0,USA,G,20000000.0,2016.0,7.1,0,
104.0,0.0,20241395.0,Vampires,42664,5123,0.0,USA,R,20000000.0,1998.0,6.1,0,
112.0,41.0,19151864.0,My Best Friend's Girl,36983,3301,3.0,USA,R,40000000.0,2008.0,5.9,0,
104.0,19.0,23393765.0,Endless Love,31323,18760,0.0,USA,G,20000000.0,2014.0,6.3,0,
113.0,0.0,18882880.0,Georgia Rule,20539,4039,3.0,USA,R,20000000.0,2007.0,5.9,681,
98.0,15.0,8500000.0,Under the Rainbow,2061,1761,0.0,USA,PG,20000000.0,1981.0,5.4,501,
114.0,160.0,18252684.0,Simon Birch,18366,1816,2.0,USA,PG,30000000.0,1998.0,6.9,0,
124.0,57.0,19661987.0,Reign Over Me,83786,17050,2.0,USA,R,20000000.0,2007.0,7.5,0,
148.0,0.0,18352454.0,Into the Wild,426359,18752,0.0,USA,R,15000000.0,2007.0,8.2,76000,
108.0,480.0,17803796.0,School for Scoundrels,26100,4374,1.0,USA,G,20000000.0,2006.0,5.9,484,
95.0,83.0,17529157.0,Silent Hill: Revelation 3D,49888,2173,0.0,France,R,20000000.0,2012.0,5.0,25000,
108.0,0.0,25753840.0,From Dusk Till Dawn,219091,23296,2.0,USA,R,19000000.0,1996.0,7.3,12000,
68.0,0.0,18081626.0,Pooh's Heffalump Movie,4180,861,0.0,USA,G,20000000.0,2005.0,6.4,264,
103.0,0.0,17518220.0,Home for the Holidays,9105,25263,1.0,USA,G,20000000.0,1995.0,6.6,0,
99.0,0.0,17104669.0,Kung Fu Hustle,99353,537,1.0,Other,R,20000000.0,2004.0,7.8,0,
88.0,0.0,16988996.0,The Country Bears,3875,8189,1.0,USA,G,35000000.0,2002.0,4.0,422,
128.0,395.0,15797907.0,The Kite Runner,68119,904,0.0,USA,G,20000000.0,2007.0,7.6,0,
124.0,0.0,16248701.0,21 Grams,189683,7567,0.0,USA,R,20000000.0,2003.0,7.7,0,
84.0,2.0,15712072.0,Paparazzi,13210,2915,0.0,USA,G,20000000.0,2004.0,5.8,269,
101.0,13.0,15408822.0,A Guy Thing,14147,2698,3.0,USA,G,20000000.0,2003.0,5.6,401,
98.0,143.0,15464026.0,Loser,23076,1189,2.0,USA,G,20000000.0,2000.0,5.3,1000,
88.0,82.0,14174654.0,Disaster Movie,74945,2857,0.0,USA,G,25000000.0,2008.0,1.9,0,
88.0,190.0,15988876.0,Armored,26236,137712,6.0,USA,G,27000000.0,2009.0,5.7,0,
94.0,36.0,13801755.0,The Man Who Knew Too Little,23928,15183,1.0,USA,PG,20000000.0,1997.0,6.6,0,
117.0,20.0,13987482.0,What's Your Number?,58957,15713,1.0,USA,R,20000000.0,2011.0,6.0,0,
95.0,4.0,14291570.0,Lockout,82082,1414,2.0,France,G,20000000.0,2012.0,6.1,10000,
99.0,272.0,12181484.0,Envy,26390,1189,1.0,USA,G,40000000.0,2004.0,4.8,713,
96.0,83.0,13630226.0,Crank: High Voltage,112516,30541,0.0,USA,R,20000000.0,2009.0,6.2,0,
98.0,11000.0,13383737.0,Bullets Over Broadway,29385,4302,4.0,USA,R,20000000.0,1994.0,7.5,979,
123.0,6.0,13391174.0,One Night with the King,5796,908,0.0,USA,PG,20000000.0,2006.0,6.3,0,
101.0,176.0,12987647.0,The Quiet American,24019,3431,2.0,UK,R,30000000.0,2002.0,7.1,983,
102.0,563.0,12469811.0,The Weather Man,69172,13156,1.0,USA,R,22000000.0,2005.0,6.6,0,
94.0,394.0,12398628.0,Undisputed,21542,2880,2.0,USA,R,20000000.0,2002.0,6.1,977,
102.0,192.0,13214030.0,Ghost Town,60516,500,3.0,USA,G,20000000.0,2008.0,6.7,0,
108.0,212.0,12232937.0,12 Rounds,22823,2799,1.0,USA,G,22000000.0,2009.0,5.6,0,
116.0,198.0,12134420.0,Let Me In,92237,20258,0.0,UK,R,20000000.0,2010.0,7.2,25000,
93.0,18.0,11784000.0,3 Ninjas Kick Back,6701,1151,0.0,USA,PG,20000000.0,1994.0,4.3,444,
102.0,1000.0,11169531.0,Be Kind Rewind,79855,1778,2.0,UK,G,20000000.0,2008.0,6.4,0,
103.0,350.0,11034436.0,Mrs Henderson Presents,13505,5637,1.0,UK,R,20000000.0,2005.0,7.1,0,
115.0,214.0,12626905.0,Triple 9,32567,27214,3.0,USA,R,20000000.0,2016.0,6.3,0,
96.0,11000.0,10569071.0,Deconstructing Harry,35586,11867,2.0,USA,R,20000000.0,1997.0,7.4,0,
98.0,4.0,10544143.0,Three to Tango,16372,4843,2.0,Other,G,20000000.0,1999.0,6.1,311,
101.0,53.0,13650738.0,Burnt,61360,16926,1.0,USA,R,20000000.0,2015.0,6.6,25000,
106.0,277.0,10555348.0,We're No Angels,17349,24887,0.0,USA,G,20000000.0,1989.0,6.0,855,
101.0,11000.0,9714482.0,Everyone Says I Love You,30083,1614,0.0,USA,R,20000000.0,1996.0,6.8,0,
111.0,0.0,9525276.0,Death Sentence,60156,3309,0.0,USA,R,20000000.0,2007.0,6.8,0,
99.0,52.0,8855646.0,Everybody's Fine,49855,23409,1.0,USA,G,21000000.0,2009.0,7.2,10000,
88.0,84.0,9109322.0,Superbabies: Baby Geniuses 2,25371,1343,3.0,Germany,PG,20000000.0,2004.0,1.9,0,
83.0,10.0,8326035.0,The Man,21933,1019,2.0,Germany,G,33000000.0,2005.0,5.5,676,
91.0,10.0,8104069.0,Code Name: The Cleaner,9785,2700,3.0,USA,G,20000000.0,2007.0,4.5,233,
108.0,54.0,8054280.0,Connie and Carla,6838,2730,3.0,USA,G,20000000.0,2004.0,6.3,924,
148.0,0.0,8093318.0,Inherent Vice,61935,707,0.0,USA,R,20000000.0,2014.0,6.7,18000,
77.0,3.0,7382993.0,Doogal,3851,2185,0.0,USA,G,20000000.0,2006.0,2.8,346,
110.0,9.0,8888355.0,Battle of the Year,7894,3177,19.0,USA,G,20000000.0,2013.0,5.0,0,
83.0,119.0,7001720.0,An American Carol,8560,2907,2.0,USA,G,12000000.0,2008.0,4.3,797,
107.0,0.0,7268659.0,Machete Kills,59248,2848,7.0,Other,R,20000000.0,2013.0,5.6,48000,
100.0,17.0,6852144.0,Willard,15169,1267,0.0,Canada,G,22000000.0,2003.0,6.2,0,
87.0,29.0,6563357.0,Strange Wilderness,18571,4218,4.0,USA,R,20000000.0,2008.0,5.3,847,
154.0,608.0,6201757.0,Topsy-Turvy,10037,1690,1.0,UK,R,10000000.0,1999.0,7.4,608,
106.0,38.0,6420319.0,Little Boy,15978,5705,0.0,Other,G,20000000.0,2015.0,7.4,15000,
99.0,0.0,5702083.0,A Dangerous Method,80617,23755,3.0,UK,R,15000000.0,2011.0,6.5,36000,
100.0,0.0,5480996.0,A Scanner Darkly,89383,39507,0.0,USA,R,8700000.0,2006.0,7.1,0,
116.0,150.0,6002756.0,Chasing Mavericks,24997,21200,2.0,USA,PG,20000000.0,2012.0,7.2,13000,
94.0,892.0,5132655.0,Alone in the Dark,37626,838,0.0,Canada,R,20000000.0,2005.0,2.3,1000,
111.0,650.0,5205343.0,Bandslam,11958,1573,3.0,USA,PG,20000000.0,2009.0,6.4,1000,
100.0,143.0,5005883.0,Birth,29649,2295,1.0,USA,R,20000000.0,2004.0,6.1,0,
125.0,78.0,5749134.0,A Most Violent Year,45799,3979,0.0,USA,R,20000000.0,2014.0,7.0,0,
119.0,18.0,4234040.0,Flash of Genius,14301,64,0.0,USA,G,20000000.0,2008.0,7.0,0,
135.0,162.0,4001121.0,I'm Not There.,48346,36398,0.0,USA,R,20000000.0,2007.0,7.0,0,
93.0,19.0,3749061.0,The Cold Light of Day,28629,30134,3.0,USA,G,20000000.0,2012.0,4.9,0,
114.0,0.0,3519627.0,The Brothers Bloom,41737,3014,4.0,USA,G,20000000.0,2008.0,6.9,0,
124.0,0.0,3081925.0,"Synecdoche, New York",55842,24732,0.0,USA,R,21000000.0,2008.0,7.5,13000,
134.0,6000.0,2298191.0,Princess Mononoke,221552,2710,0.0,Other,G,2400000000.0,1997.0,8.4,11000,
114.0,22.0,2353728.0,Bon voyage,4293,1776,5.0,France,G,20000000.0,2003.0,6.9,235,
124.0,42.0,2000000.0,Can't Stop the Music,2998,1462,0.0,USA,PG,20000000.0,1980.0,4.5,1000,
104.0,214.0,1900725.0,The Proposition,43205,2129,1.0,Other,R,2000000.0,2005.0,7.4,0,
118.0,14.0,2246000.0,Courage,2302,3384,4.0,USA,PG,20000000.0,2015.0,7.0,0,
80.0,121.0,1646664.0,Marci X,4518,2467,2.0,USA,R,20000000.0,2003.0,2.8,241,
107.0,110.0,1190018.0,Equilibrium,261317,25088,2.0,USA,R,20000000.0,2002.0,7.5,20000,
125.0,55.0,1027749.0,The Children of Huang Shi,8087,1003,4.0,Other,R,40000000.0,2008.0,7.1,1000,
115.0,115.0,882710.0,The Yards,16215,11433,2.0,USA,R,24000000.0,2000.0,6.4,401,
88.0,12.0,1064277.0,The Oogieloves in the Big Balloon Adventure,14015,1978,0.0,USA,G,20000000.0,2012.0,6.7,831,
122.0,11000.0,531009.0,By the Sea,7976,22319,0.0,USA,R,10000000.0,2015.0,5.3,0,
103.0,78.0,410388.0,Steamboy,13727,991,1.0,Other,G,2127519898.0,2004.0,6.9,973,
101.0,25.0,375474.0,The Game of Their Lives,2613,20354,0.0,USA,PG,20000000.0,2005.0,6.2,445,
107.0,58.0,305070.0,Rapa Nui,3843,1592,1.0,USA,R,20000000.0,1994.0,6.4,399,
107.0,14.0,1183354.0,Dylan Dog: Dead of Night,13026,1577,1.0,USA,G,20000000.0,2010.0,5.1,0,
100.0,3.0,121972.0,People I Know,9868,15612,3.0,USA,R,22000000.0,2002.0,5.5,217,
110.0,278.0,263365.0,The Tempest,6147,3785,2.0,USA,G,20000000.0,2010.0,5.4,0,
125.0,43.0,8047690.0,The Painted Veil,77656,2608,0.0,Other,G,19400000.0,2006.0,7.5,0,
184.0,34.0,476270.0,The Baader Meinhof Complex,29602,1601,2.0,Germany,R,20000000.0,2008.0,7.4,0,
236.0,0.0,184208848.0,Dances with Wolves,186485,2398,1.0,USA,G,22000000.0,1990.0,8.0,0,0.24083769633507854
97.0,52.0,100292856.0,Bad Teacher,160418,5547,0.0,USA,R,20000000.0,2011.0,5.7,16000,
113.0,17.0,58571513.0,Sea of Love,30213,15914,1.0,USA,R,19000000.0,1989.0,6.8,0,
95.0,15.0,51431160.0,A Cinderella Story,62861,3092,2.0,USA,PG,20000000.0,2004.0,5.9,0,
103.0,0.0,103001286.0,Scream,222018,1212,0.0,USA,R,15000000.0,1996.0,7.2,11000,
91.0,17.0,41867960.0,Thir13en Ghosts,65512,3023,0.0,USA,R,20000000.0,2001.0,5.5,0,
116.0,0.0,210609762.0,Back to the Future,732212,3230,0.0,USA,PG,19000000.0,1985.0,8.5,39000,0.24474660074165636
93.0,37.0,40846082.0,House on Haunted Hill,45317,2872,0.0,USA,R,19000000.0,1999.0,5.6,0,
113.0,0.0,51697449.0,I Can Do Bad All by Myself,8346,1465,6.0,USA,G,13000000.0,2009.0,4.1,1000,
101.0,8.0,27758465.0,The Switch,77987,1292,2.0,USA,G,19000000.0,2010.0,6.1,0,
95.0,189.0,56127162.0,Just Married,57479,2020,2.0,USA,G,18000000.0,2003.0,5.4,0,
109.0,93.0,1357042.0,The Devil's Double,53977,35561,1.0,Other,R,15000000.0,2011.0,7.1,14000,
85.0,2.0,15911333.0,Thomas and the Magic Railroad,2855,2429,1.0,UK,G,19000000.0,2000.0,3.6,663,
101.0,42.0,39103378.0,The Crazies,93272,2609,0.0,USA,R,20000000.0,2010.0,6.5,0,
125.0,6000.0,10049886.0,Spirited Away,417971,44,0.0,Other,PG,19000000.0,2001.0,8.6,28000,
